0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58
Route No.;Event Code;If Key Event;Time(Sec);Lon_Gen;Lat_Gen;HD;HD_N;HD_AN;HD_C;HD_C_N;HD_C_AN;EGD1;Goal L/R;EGD2;Goal F/B;EGD1_N;EGD1_Ncol;EGD_C1;EGD_C1_N;EGD_C1_Ncol;EGD_C1_AN;EGD_C1_ANcol;Goal Movement F/B;EGD_C2;EGD_C2_N;EGD_C2_Ncol;EGD_C2_AN;EGD_C2_Ancol;Lon_Goal;Lat_Goal;GP;GP N/F;GP_N;GP_C;GP_C_N;GP_C_Ncol;GP_C_AN;AGD;AGD_N;AGD_AN;AGD_C;AGD_C_N;AGD_C_AN;PD;PD N/F;PD_N;PD_C;PD_C_N;PD_C_Ncol;PD_C_AN;NOS;NOS_N;NOS_C;NOS_C_N;NOS_C_Ncol;NOS_C_AN;E;N
1;7;0;51;-0.1350189;51.512973;30.20329461;0.171797548;0.171797548;0;0;0;149.6868678;2;-120.3131322;4;0.83159371;0.83159371;0.054735763;0.000310789;0.000310789;0.000337998;0.000337998;4;-0.054735763;-0.000310789;0.000310789;-0.000310789;0.000310789;-0.13591149;51.512996;62.42540023;1;0.282553305;0.101806625;0.00066797;0.00066797;0.000685975;179.8901624;1;1;0.054735763;0.000236601;0.000236601;329.1829003;2;0.822793786;120.6947017;0.349057524;0.349057524;0.349057524;5;0.625;0;0;0;0;778.9083845;334.0862145
1;7;0;52;-0.13500413;51.512981;30.20329461;0.171797548;0.171797548;0;0;0;150.2245455;2;-119.7754545;4;0.834580808;0.834580808;0.537677668;0.003052931;0.003052931;0.003320206;0.003320206;4;-0.537677668;-0.003052931;0.003052931;-0.003052931;0.003052931;-0.13591149;51.512996;63.44654454;1;0.287175265;1.021144305;0.006699893;0.006699893;0.006880491;-179.5721599;-0.998232241;-0.998318902;0.537677668;0.002324172;0.002324172;328.0032706;2;0.819845298;-1.179629755;-0.003411572;0.003411572;-0.0052866;5;0.625;0;0;0;0;779.9278746;334.6796504
1;7;0;53;-0.13498936;51.51299;30.20329461;0.171797548;0.171797548;0;0;0;150.7451458;2;-119.2548542;4;0.837473032;0.837473032;0.520600271;0.002955966;0.002955966;0.003214752;0.003214752;4;-0.520600271;-0.002955966;0.002955966;-0.002955966;0.002955966;-0.13591149;51.512996;64.47309893;1;0.291821712;1.026554396;0.006735389;0.006735389;0.006916944;-179.0515596;-0.995338251;-0.995424661;0.520600271;0.002250353;0.002250353;326.8236408;2;0.816896809;-1.179629755;-0.003411572;0.003411572;-0.0052866;5;0.625;0;0;0;0;780.9473648;335.2730863
1;7;0;54;-0.13497495;51.51299;30.20329461;0.171797548;0.171797548;0;0;0;151.2493875;2;-118.7506125;4;0.840274375;0.840274375;0.50424176;0.002863082;0.002863082;0.003113737;0.003113737;4;-0.50424176;-0.002863082;0.002863082;-0.002863082;0.002863082;-0.13591149;51.512996;65.50480907;1;0.296491496;1.031710135;0.006769217;0.006769217;0.006951683;-178.5473179;-0.992535197;-0.992621364;0.50424176;0.002179642;0.002179642;325.644011;2;0.81394832;-1.179629755;-0.003411572;0.003411572;-0.0052866;5;0.625;0;0;0;0;781.9668549;335.8665222
1;7;0;55;-0.13496019;51.512999;30.20329461;0.171797548;0.171797548;0;0;0;151.7379553;2;-118.2620447;4;0.842988641;0.842988641;0.488567809;0.002774086;0.002774086;0.003016949;0.003016949;4;-0.488567809;-0.002774086;0.002774086;-0.002774086;0.002774086;-0.13591149;51.512996;66.54143512;1;0.30118353;1.036626059;0.006801471;0.006801471;0.006984807;-178.0587501;-0.989819274;-0.989905205;0.488567809;0.002111889;0.002111889;324.4643813;2;0.810999832;-1.179629755;-0.003411572;0.003411572;-0.0052866;5;0.625;0;0;0;0;782.9863451;336.4599582
1;10;0;55.6;-0.13494578;51.512998;30.20329461;0.171797548;0.171797548;0;0;0;152.023845;2;-117.976155;4;0.844576917;0.844576917;0.285889651;0.00162328;0.00162328;0.001765393;0.001765393;4;-0.285889651;-0.00162328;0.00162328;-0.00162328;0.00162328;-0.13591149;51.512996;67.16567576;1;0.304009003;0.624240636;0.004095744;0.004095744;0.004206146;-177.7728604;-0.988230029;-0.988315822;0.285889651;0.00123579;0.00123579;323.7566034;2;0.809230739;-0.707777853;-0.002046943;0.002046943;-0.00317196;5;0.625;0;0;0;0;783.5980392;336.8160197
1;8;0;56;-0.13494578;51.512998;15.05729775;0.085646512;0.085646512;-15.14599686;-0.4;-0.4;167.1698418;2;-102.8301582;4;0.928721344;0.928721344;15.14599686;0.085998895;0.085998895;0.093527845;0.093527845;4;-15.14599686;-0.085998895;0.085998895;-0.085998895;0.085998895;-0.13591149;51.512996;67.16567576;1;0.304009003;0;0;0;0;-177.7728604;-0.988230029;-0.988315822;0;0;0;323.7566034;2;0.809230739;0;0;0;0;5;0.625;0;0;0;0;783.5980392;336.8160197
1;8;0;57;-0.13494578;51.512998;-22.80769438;-0.129731078;-0.130590616;-37.86499214;-1;-1;-154.965166;3;-64.96516603;4;-0.860917589;0.860917589;37.86499214;0.214997238;0.214997238;0.233819612;0.233819612;5;-37.86499214;-0.214997238;0.214997238;-0.214997238;0.214997238;-0.13591149;51.512996;67.16567576;1;0.304009003;0;0;0;0;-177.7728604;-0.988230029;-0.988315822;0;0;0;323.7566034;2;0.809230739;0;0;0;0;5;0.625;0;0;0;0;783.5980392;336.8160197
1;11;1;57.9;-0.13494578;51.512998;-56.88618731;-0.323570909;-0.32571474;-34.07849292;-0.9;-0.9;-120.8866731;3;-30.8866731;4;-0.671592628;0.671592628;34.07849292;0.193497514;0.193497514;0.210437651;0.210437651;2;34.07849292;0.193497514;0.193497514;0.208503916;0.208503916;-0.13591149;51.512996;67.16567576;1;0.304009003;0;0;0;0;-177.7728604;-0.988230029;-0.988315822;0;0;0;323.7566034;2;0.809230739;0;0;0;0;5;0.625;0;0;0;0;783.5980392;336.8160197
1;7;0;58;-0.13494578;51.512998;-56.88618731;-0.323570909;-0.32571474;0;0;0;-121.0621492;3;-31.06214922;4;-0.672567496;0.672567496;-0.175476117;-0.000996353;0.000996353;-0.000996353;0.000996353;4;-0.175476117;-0.000996353;0.000996353;-0.000996353;0.000996353;-0.13591149;51.512996;67.2892639;1;0.304568394;0.123588135;0.000810882;0.000810882;0.000832739;-177.9483365;-0.989205491;-0.989291369;-0.175476117;-0.000758515;-0.000996353;323.516466;2;0.808630514;-0.240137454;-0.000694494;0.000694494;-0.001076194;5;0.625;0;0;0;0;783.7292272;336.6148837
